191	284	5
183	305	8
190	277	9
166	339	10
176	265	10
320	262	10
315	339	10
286	294	12
201	257	12
218	279	13
195	334	13
308	339	13
286	252	13
184	259	14
159	258	14
192	318	14
363	297	14
348	364	15
373	304	15
188	252	16
200	357	16
162	339	16
221	301	17
383	299	16
333	253	17
376	324	17
168	372	18
314	325	18
387	283	18
370	280	19
355	311	19
293	248	19
151	311	20
239	285	20
153	375	20
136	364	21
184	287	21
231	287	22
192	251	22
124	303	23
139	310	23
395	274	22
284	340	23
112	282	24
153	301	25
162	372	25
240	300	25
336	314	24
268	302	26
281	316	26
392	267	25
133	262	26
226	291	26
207	303	27
347	228	26
290	321	27
324	337	27
184	253	29
201	240	29
317	310	28
389	322	28
306	219	28
324	185	29
276	182	29
176	380	30
137	375	30
148	219	31
327	385	32
203	340	32
181	198	33
412	243	32
294	373	33
394	294	32
398	263	33
321	250	33
350	397	33
120	299	34
227	305	34
134	339	35
192	191	35
299	169	34
301	247	34
380	241	34
413	252	35
101	335	36
105	303	36
401	218	36
99	259	37
115	239	37
201	195	37
224	320	38
188	220	38
340	304	37
365	316	38
341	398	38
363	211	38
273	178	38
200	348	39
213	301	39
123	202	39
188	356	40
329	199	39
371	396	39
319	367	40
375	379	40
367	198	40
172	320	41
212	329	42
154	261	42
195	199	42
403	297	41
287	349	42
322	401	43
331	171	42
201	416	43
222	310	43
179	171	44
184	225	44
142	337	44
295	203	43
351	363	43
386	379	43
305	312	44
368	289	44
146	187	45
181	183	45
100	344	46
132	317	46
390	206	45
301	342	46
332	362	46
392	237	46
365	208	46
313	160	46
111	366	47
202	204	47
198	399	48
180	407	48
229	331	48
137	173	48
193	168	48
347	392	47
279	169	47
336	380	48
349	352	48
105	240	49
160	178	49
409	335	49
363	185	49
309	199	50
376	238	50
372	259	50
419	282	50
210	419	51
214	405	51
144	166	51
178	384	52
303	360	52
400	262	52
131	203	53
95	247	53
136	206	54
202	179	54
369	163	53
323	404	55
96	238	55
136	389	55
199	408	55
408	250	56
402	199	56
310	354	57
399	386	56
134	169	58
327	216	57
384	324	57
355	166	58
153	236	59
162	242	60
333	197	59
334	154	59
297	391	61
231	307	61
122	202	61
151	160	62
135	379	62
401	226	62
329	144	62
372	334	62
311	327	62
106	215	63
148	236	63
182	191	63
228	314	63
127	270	64
135	195	64
134	349	64
338	185	63
308	359	65
204	374	65
130	352	65
181	380	65
197	182	65
95	253	65
215	327	66
387	270	65
366	368	65
356	224	66
322	152	66
215	324	67
92	332	67
88	236	67
198	228	67
126	265	68
188	317	68
118	333	68
417	307	67
405	194	67
358	151	67
370	427	68
395	382	68
307	392	69
211	360	69
158	305	69
95	269	69
195	198	69
108	236	70
355	174	70
314	357	72
406	356	72
189	172	74
367	310	73
364	187	74
301	340	75
368	374	74
395	368	74
161	194	75
192	156	75
104	287	75
229	331	76
175	211	76
386	274	76
356	314	76
303	361	77
406	249	77
392	328	77
153	198	79
111	288	80
147	209	80
400	177	79
421	220	80
382	242	80
93	324	81
354	349	81
400	251	81
368	414	82
86	268	83
214	364	84
97	353	84
204	360	84
381	224	84
302	334	85
101	257	85
171	389	85
135	191	85
175	165	85
155	336	86
118	274	86
409	329	86
367	360	86
223	318	88
418	301	87
391	370	87
312	359	88
373	388	88
415	215	88
187	384	89
193	157	89
198	388	90
100	329	90
162	217	90
375	332	89
348	372	89
327	356	90
156	381	91
125	222	91
175	167	91
101	242	92
116	250	92
137	334	92
238	321	92
384	300	92
181	385	96
430	213	95
384	398	95
305	328	97
406	366	96
420	374	97
112	364	99
87	256	105
411	209	103
