333	299	13
193	300	15
320	309	16
348	310	16
196	307	16
178	251	20
186	292	17
324	313	16
199	254	18
149	287	26
326	327	18
313	278	19
188	232	24
332	311	17
361	338	22
192	248	23
190	245	23
313	285	22
140	275	22
148	255	22
158	232	25
195	268	21
354	287	24
227	304	26
206	320	20
157	307	23
202	313	26
221	283	25
334	243	25
334	278	26
118	249	29
318	260	26
350	360	27
371	337	27
386	248	26
181	296	26
162	199	32
217	298	27
167	239	30
336	216	31
320	242	29
403	301	28
124	233	32
159	339	24
400	294	29
135	209	32
191	246	31
191	325	28
169	331	28
316	362	28
314	227	33
382	232	31
114	316	29
179	182	37
197	197	37
327	373	32
389	330	30
303	210	33
343	218	31
374	352	33
381	354	32
152	340	28
170	359	30
117	263	33
211	192	36
384	318	33
312	194	34
416	246	37
378	249	35
391	244	35
394	231	37
109	302	32
179	186	38
303	206	36
378	347	35
326	204	36
162	328	30
168	285	32
210	211	39
198	313	35
138	208	37
358	367	35
126	228	35
134	237	35
328	223	38
353	195	39
143	288	36
126	186	42
169	293	36
130	208	41
331	332	39
152	176	42
127	209	41
223	323	37
221	308	35
301	183	39
370	215	39
308	350	40
196	161	45
221	302	39
399	303	40
185	371	35
108	237	41
224	176	44
349	191	42
336	183	43
382	289	43
102	243	41
302	358	42
313	358	42
113	301	38
131	351	36
129	344	39
372	195	44
414	296	43
123	299	39
193	364	39
196	324	41
197	163	47
107	265	42
349	382	45
154	197	46
196	320	42
206	224	47
140	372	42
351	375	45
399	269	44
162	315	41
176	334	41
372	322	45
403	283	46
356	224	47
387	193	49
188	186	50
376	359	48
322	162	48
382	254	47
387	273	47
173	269	48
135	360	39
183	228	50
335	369	50
181	285	43
103	329	44
228	312	46
402	325	48
362	376	49
137	246	49
175	209	50
122	342	46
305	364	50
401	209	50
398	317	48
192	212	51
158	190	53
403	307	52
148	270	54
359	345	51
401	188	51
418	258	51
176	263	50
104	292	49
156	363	47
196	169	57
167	163	55
334	372	53
138	297	47
138	174	57
129	191	57
131	254	49
131	377	48
382	305	53
143	345	52
403	309	55
412	311	55
113	327	48
120	352	49
302	352	55
419	224	56
119	284	51
201	190	59
387	166	56
337	393	56
398	185	58
111	185	58
105	197	56
122	300	51
135	249	55
125	197	61
187	164	61
332	378	56
110	257	54
196	366	51
171	145	65
158	250	57
111	247	55
132	332	53
178	353	53
138	349	52
173	348	53
311	377	59
342	366	58
386	300	59
412	191	59
424	214	60
430	290	60
369	323	60
97	327	53
154	173	62
154	386	54
212	332	57
422	282	60
382	340	61
113	190	60
131	157	64
304	350	62
362	350	62
202	152	66
197	140	67
207	168	65
327	320	63
390	327	62
150	231	58
113	348	57
123	374	57
210	341	59
308	353	62
163	142	70
92	298	56
131	223	58
213	148	66
372	362	64
383	376	64
395	360	64
353	371	66
403	268	64
176	263	59
163	364	58
336	362	65
434	259	66
121	298	61
170	393	59
149	392	58
197	245	59
193	256	62
419	257	67
190	361	61
338	392	67
111	340	60
194	144	71
213	301	65
348	378	68
416	253	67
217	155	76
86	327	60
381	365	69
343	367	69
400	363	69
132	172	62
151	362	63
103	196	59
435	274	71
77	285	59
148	142	73
132	391	62
101	352	62
179	330	70
303	347	71
75	265	62
140	346	67
113	365	65
120	334	66
354	369	72
392	337	69
306	352	73
104	328	65
317	349	70
325	385	75
323	381	74
123	380	64
310	358	77
212	341	70
197	323	72
191	359	71
102	354	67
195	329	70
300	342	76
129	369	71
236	295	71
182	377	75
150	380	72
178	373	71
198	361	75
188	361	72
182	331	69
187	369	77
138	383	80
150	388	74
146	355	73
176	385	74
